FID,globalid,uniq_id,timestamp,editor,scdy_edtor,wardname,wardcode,lganame,lgacode,statename,statecode,source,ecity_nam,x,y
107,33b96511-2616-42bc-bf28-c1399e97b09d,5506,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndiagu,EBSAKL16,Abakaliki,11001,Ebonyi,EB,GRID,Onuebonyi Transformer,8.15297499959661,6.30919166676205
108,8071fc20-0021-4a1b-82ff-54bdd3a7391a,5504,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ikeagha 1,ABSMBL06,Isuikwuato,1008,Abia,AB,GRID,Ama Nwosu Transformer Ndiokoroukwu,7.52499666656297,5.85526333273668
109,9cd15cf3-942c-4b96-8bcb-a45357be4c26,5503,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ikwuator,EBSNKE14,Ezza South,11006,Ebonyi,EB,GRID,Igweleduoha Azuebonyi Transformer,7.91964499991684,6.1079266672819
110,ef475640-5e85-4056-b2b2-d1fcbb1a736d,5501,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Echiaba,EBSUGB05,Ebonyi,11004,Ebonyi,EB,GRID,Okposhi Okpohu Rose Nwokporo Transformer,8.08249329982596,6.34920169969871
111,fc86fc52-f193-4c9d-9680-ce552394f01e,5500,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Echiaba,EBSUGB05,Ebonyi,11004,Ebonyi,EB,GRID,Mile 50 Ntezi Aba Low Cost Estate Transformer 1,8.08332829966133,6.34612669998728
112,e2de022f-eb40-41b4-943f-6fc0aed8d056,5499,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Umuoghara 1,EBSEBJ14,Ezza North,11005,Ebonyi,EB,GRID,Ntezi Aba Power Station,8.07154330028311,6.33748169972074
113,dc2fa6cc-9ee3-4f8d-b0e8-3ec1df8a783a,5498,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Okpuitumo Ndiebor,EBSAKL18,Abakaliki,11001,Ebonyi,EB,GRID,Azu Akpara Koffia,8.27076499960509,6.27837666664988
114,0391ed23-8dba-4045-941a-4eb0937d39a5,5497,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Amachi Ndiegu,EBSAKL05,Abakaliki,11001,Ebonyi,EB,GRID,Offia Oku Transformer,8.29625666701162,6.29772999973977
115,a0e7c874-1068-421b-801d-b95f777e48b6,5496,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ikeagha 1,ABSMBL06,Isuikwuato,1008,Abia,AB,GRID,Onuiyinta Transformer,7.52490999979671,5.85538329959962
116,e03ec008-18a2-4db8-9347-e8428f2300ed,5494,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Timber Shade,EBSAKL20,Abakaliki,11001,Ebonyi,EB,GRID,Umualioma Street Electricity Transformer,8.09745666699166,6.30207166667412
117,c8f8d035-e081-4338-be4a-822874e31aeb,5493,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Timber Shade,EBSAKL20,Abakaliki,11001,Ebonyi,EB,GRID,Old Timber Shade Afikpo Road Transformer,8.10122833282134,6.30866166660269
118,6737527b-b9ce-473b-a14f-b0bf51d03151,5491,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Edda Ndiegu,EBSAKL12,Abakaliki,11001,Ebonyi,EB,GRID,Onuakpara 2 Transformer,8.26460666706407,6.24742666660745
119,e34804b4-ad18-44ee-a84e-65d997a6df61,5490,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Edda Ndiegu,EBSAKL12,Abakaliki,11001,Ebonyi,EB,GRID,Onuakpara Azuoti Substation,8.26362999972474,6.2481199998382
120,a31a583b-f477-422c-b1c4-6b80aa57e6a0,5487,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ugbogologo Ugwulangwu / Amenu,EBSBZR13,Ohaozara,11011,Ebonyi,EB,GRID,Afor Amenu Transformer,7.85102333286056,6.00525333287504
121,a1627a0f-60b9-4c58-ae4c-6780a62dc612,5486,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Timber Shade,EBSAKL20,Abakaliki,11001,Ebonyi,EB,GRID,Afikpo Road Transformer,8.10003833280285,6.30410499964609
122,dc62bee0-af80-4970-963d-db3edc689db0,5485,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Edda Ndiegu,EBSAKL12,Abakaliki,11001,Ebonyi,EB,GRID,Obegu Road 2 Transformer,8.21191833276487,6.24474833266947
123,5167bcf8-a673-4363-b782-0757e1b1232c,5484,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Edda Ndiegu,EBSAKL12,Abakaliki,11001,Ebonyi,EB,GRID,Obegu Road 1 Transformer,8.21020833304817,6.24212166658168
124,b2e54f2a-dd74-41bb-8bca-ca5e62ccf9f9,5483,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Edda Ndiegu,EBSAKL12,Abakaliki,11001,Ebonyi,EB,GRID,Obegu Ofuta Transformer,8.20773166668312,6.23869999980519
125,a1edff05-1907-46bb-9df6-d4693ef4e553,5482,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Achiagu Ogboji,EBSEBJ01,Ezza North,11005,Ebonyi,EB,GRID,Ndiegu Transformer,7.96328833259054,6.19388833268044
126,0f4e13c5-9ea5-4b95-9e3d-97b9380d7bc1,5480,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ebirogu Okuzzu 2,EBSNCA08,Onicha,11013,Ebonyi,EB,GRID,Ochege Electric Transformer,7.91159500010923,6.06357833267396
127,e4acfd6d-bfb5-4666-af2b-515e496eef27,5479,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Azuebonyi,EBSNKE08,Ezza South,11006,Ebonyi,EB,GRID,Mgbom Nweke Okuzzu Electric Transformer,7.97894666705508,6.07687333333769
128,45bf043f-5177-442e-a007-9d45621d8015,5478,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Okoffia / Amudo,EBSNKE17,Ezza South,11006,Ebonyi,EB,GRID,Onukwuagba Transformer Okoffia,8.00839499982942,6.10978333293451
129,aed37d14-fdf6-474f-82e2-34937a2e0ce7,5477,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Okoffia / Amudo,EBSNKE17,Ezza South,11006,Ebonyi,EB,GRID,Okoffia Transformer,7.99942166697639,6.10379666658292
130,d4c7c35d-03d5-4bcd-b07b-758a71f9bc52,5476,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndioke,EBSEDA07,Afikpo South,11003,Ebonyi,EB,GRID,Mini Transformer Azuafor,7.84381833334947,5.75250499980592
131,ba1acf42-aa9f-4b03-adba-3f8f7de6c893,5474,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ebuwana,EBSEDA05,Afikpo South,11003,Ebonyi,EB,GRID,Ebuwana General Transformer,7.87224500030658,5.7831016670084
132,ba4d1ec7-2d46-4863-bb4f-5daa2c10c17f,5473,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Okoffia / Amudo,EBSNKE17,Ezza South,11006,Ebonyi,EB,GRID,Okaliru Transformer Okoffia,7.9960000001999,6.10179833342642
133,d2b39893-7e90-4fd7-bbb8-9e82d219c628,5470,2/2/2018 12:00:00 AM,racheal.olarewaju, ,New Layout,EBSUGB16,Ebonyi,11004,Ebonyi,EB,GRID,Abofia Transformer,8.12126670019808,6.33874330016323
134,33c1b8c3-218a-4479-9996-a6242cdc40a8,5469,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ezzamgbo / Ishiizhia Amao / Nsurakpa / Umuebe,EBSHKW10,Ohaukwu,11012,Ebonyi,EB,GRID,Ohula Amofia Transformer,7.98132499974901,6.39300500018066
135,0805769b-a160-452c-8b9d-8c68b2b02e01,5468,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Umobor 1 / Umobor 2,EBSSKA17,Ivo,11009,Ebonyi,EB,GRID,Unnamed Transformer 11,7.67673829963286,5.90899999955036
136,089752d8-0811-4656-94ff-8986839ab911,5467,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ihenta 1 / Ihenta 2 / Ihenta Ogidi,EBSSKA06,Ivo,11009,Ebonyi,EB,GRID,Amaja Transformer 2,7.70591166738961,5.91190833330296
137,f2686c67-8e85-428d-bc61-7c7bf37c5917,5466,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ebirogu Okuzzu 2,EBSNCA08,Onicha,11013,Ebonyi,EB,GRID,Ananti Okoffia Transformer 2,7.90724333271368,6.08718000015693
138,f0ebac16-5603-4883-bd00-ab2b69099aec,5464,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Obegu Enyibuchiri,EBSCHR28,Ikwo,11007,Ebonyi,EB,GRID,Ikwo East Development Centre Idembia Enyibichiri Transformer,8.26510000006499,6.16366666658342
139,4df4cd3b-81df-4502-991f-f58ff95f7864,5463,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ebirogu Okuzzu 2,EBSNCA08,Onicha,11013,Ebonyi,EB,GRID,Ananti Okoffia Transformer 1,7.90627833317859,6.0872349999953
140,0b60aedb-3fe6-47cd-8071-367e5d07eee0,5462,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Obegu Enyibuchiri,EBSCHR28,Ikwo,11007,Ebonyi,EB,GRID,Idembia Settlement Transformer Enyibichiri Alike,8.26330500002575,6.16350333261278
141,17157941-ab36-4fc1-9f82-e00affbfe1c5,5461,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Isi-Onicha,EBSNCA14,Onicha,11013,Ebonyi,EB,GRID,Nkwoagu Isu Transformer,7.80114333309837,6.14975166700589
142,c45d5191-b585-4833-9b73-d3bd2e328e11,5460,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Umobor 1 / Umobor 2,EBSSKA17,Ivo,11009,Ebonyi,EB,GRID,Ndiorji Transformer,7.67648669990132,5.91193669971898
143,f6106888-6993-49e3-a423-c1f6dc5efd55,5459,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Umunuka,EBSBZR22,Ohaozara,11011,Ebonyi,EB,GRID,Umungweze Transformer,7.73219333255628,5.92287333263823
144,979516fd-57e5-4a17-af04-7b8c9abe5af0,5458,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ihenta 1 / Ihenta 2 / Ihenta Ogidi,EBSSKA06,Ivo,11009,Ebonyi,EB,GRID,Unnamed Transformer 8,7.70837166661914,5.92018333269471
145,16f7d100-c293-4a2f-846a-6e8e4c78e246,5457,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Umobor 1 / Umobor 2,EBSSKA17,Ivo,11009,Ebonyi,EB,GRID,Ndioji Transformer,7.67652500022865,5.91175166690596
146,ec08fc23-bd17-425b-9bc5-77fc53a59490,5456,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Umobor 1 / Umobor 2,EBSSKA17,Ivo,11009,Ebonyi,EB,GRID,Nkwobo Umobor Transformer,7.67725000038723,5.90886166673261
147,cff27eb1-baaf-4dcf-afcf-a37e10bd52d9,5455,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Nnoyo Ward,EBSCHR27,Ikwo,11007,Ebonyi,EB,GRID,Odariko Enyibuchiri Alike Transformer Plant,8.26055500001331,6.18536830040676
148,c88e27f0-844b-4a48-8986-4db34ef44148,5454,2/2/2018 12:00:00 AM,racheal.olarewaju, ,New Layout,EBSUGB16,Ebonyi,11004,Ebonyi,EB,GRID,Ozibo Transformer,8.11933666695364,6.37627000006052
149,59c4bc56-5d99-4e6b-aa19-5a5a22211361,5453,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Edda Ndiegu,EBSAKL12,Abakaliki,11001,Ebonyi,EB,GRID,Eketube 2 Transformer,8.19019500009921,6.21527166675406
150,6b08e755-69f5-4948-a151-759a0553f4a6,5452,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Wigbeke 3,EBSHKW39,Ohaukwu,11012,Ebonyi,EB,GRID,Egeregede Transformer,8.0638250001237,6.63279833297673
151,6965a3e4-8e68-4aa4-bce0-00055a340594,5451,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ngbo 1,EBSHKW15,Ohaukwu,11012,Ebonyi,EB,GRID,Ndegu Akpu Transformer,7.96677833255404,6.46703166737757
152,413a9566-8edf-4351-b8ef-5db1891c5746,5450,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ezzamgbo / Ishiizhia Amao / Nsurakpa / Umuebe,EBSHKW10,Ohaukwu,11012,Ebonyi,EB,GRID,Obeagu Transformer,7.97925000028732,6.38329333292103
153,405a3e8a-873f-4b9e-b9dc-bd52f1b09ab7,5449,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ngbo 1,EBSHKW15,Ohaukwu,11012,Ebonyi,EB,GRID,Ndiaguakpu Umuezeaka Transformer,7.97104666697015,6.46711333301397
154,09001737-c5c9-48f9-9988-75d68c0bd1c3,5447,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Wigbeke 2,EBSHKW38,Ohaukwu,11012,Ebonyi,EB,GRID,Electricity Transformer Ibenda 2,8.04840000015992,6.65864499966705
155,4c9bafda-5baa-49ab-bcb3-5a400ed4cb6f,5446,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Effium 1,EBSHKW03,Ohaukwu,11012,Ebonyi,EB,GRID,Ichiaga Village Transformer,8.03486833300724,6.61562999992458
156,32d30e07-fc67-4f89-b595-f570352b3595,5444,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ezzamgbo / Ishiizhia Amao / Nsurakpa / Umuebe,EBSHKW10,Ohaukwu,11012,Ebonyi,EB,GRID,Electricity Transformer Ndiegu Ogodo,7.94498166737009,6.38969000019341
157,64a6e135-519c-41cf-9c7f-11f1fb9e3a25,5443,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ngbo 1,EBSHKW15,Ohaukwu,11012,Ebonyi,EB,GRID,Unnamed Transformer 6,8.01426499982995,6.51984333290352
158,54706eac-705c-4239-92d0-43cf775a749e,5442,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ngbo 1,EBSHKW15,Ohaukwu,11012,Ebonyi,EB,GRID,Ndulo Unwutsoke Transformer,7.96712666696214,6.47255333296999
159,03ba4d7d-7ea2-4ccf-a53e-2878a479958a,5441,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Okposhi 1,EBSHKW21,Ohaukwu,11012,Ebonyi,EB,GRID,Obaegu Okposhi Eshi Transformer,8.06049500034402,6.57789333261127
160,cf60f055-9148-4fca-8c2a-0142fad99534,5440,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Effium 1,EBSHKW03,Ohaukwu,11012,Ebonyi,EB,GRID,Enyanwigwe Village Transformer,8.04868499981296,6.63397333320279
161,31ddc23d-9217-4bde-bede-06433c0a610e,5439,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Okposhi 1,EBSHKW21,Ohaukwu,11012,Ebonyi,EB,GRID,Ndiagu Aleke Transformer,8.02849500044397,6.54671666744031
162,a94c599f-0b86-4434-a4e1-b01a99bc319f,5438,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Okposhi 1,EBSHKW21,Ohaukwu,11012,Ebonyi,EB,GRID,Enyimbichiri Okposhi Eshi Transformer,8.01966666708307,6.54010666658945
163,27d1d743-2ef2-45ce-8ec1-d7a51c8d9407,5437,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Echiaba,EBSUGB05,Ebonyi,11004,Ebonyi,EB,GRID,Public Transformer,8.09239333278612,6.34988500009274
164,cd8ead2f-b7d8-4355-8bf0-82d1e554b1d5,5436,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Wigbeke 3,EBSHKW39,Ohaukwu,11012,Ebonyi,EB,GRID,Over Bridge Transformer,8.06319333340565,6.63244833302417
165,a0e51960-43c5-4b39-b964-e49c483614f8,5435,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Wigbeke 3,EBSHKW39,Ohaukwu,11012,Ebonyi,EB,GRID,Effium Police Station Transformer,8.05887333293799,6.63186500036954
166,4093257e-020e-467e-970b-9cdf4703b81f,5434,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Wigbeke 2,EBSHKW38,Ohaukwu,11012,Ebonyi,EB,GRID,Uturu Transformer,8.06368833285035,6.65131499978747
167,10462221-f90d-4ae1-8fa8-b11d85437e49,5433,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Okoffia / Amudo,EBSNKE17,Ezza South,11006,Ebonyi,EB,GRID,Oboko Amudo Transformer,8.01226999956089,6.0650833328296
168,7fbe0d62-000a-42d0-a4f1-fffe52138f14,5432,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Okoffia / Amudo,EBSNKE17,Ezza South,11006,Ebonyi,EB,GRID,Izenyi Transformer,8.02344499958713,6.07081666735536
169,12f1e24c-55f2-4182-a7be-e639e0a6dd9b,5430,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Okoffia / Amudo,EBSNKE17,Ezza South,11006,Ebonyi,EB,GRID,Onuzuokwuru Power Substation,8.01427000006049,6.08257166714878
170,f46594b5-d326-46ab-86a5-82ef4d6743a0,5429,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Okposhi 1,EBSHKW21,Ohaukwu,11012,Ebonyi,EB,GRID,Ndioke Ndiebor Isieke Transformer,8.07334333292852,6.5488899996738
171,27223d7f-1d30-44f0-8d64-6a06b98b6498,5428,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Okuzu-Ukawu / Ebirogu Okuzzu 2,EBSNCA20,Onicha,11013,Ebonyi,EB,GRID,Ogudu Okpurukpu Transformer,7.87975833328051,6.04855999984414
172,93dceda6-31ae-47bd-98c3-fa2eaa3f1786,5427,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Okuzu-Ukawu / Ebirogu Okuzzu 2,EBSNCA20,Onicha,11013,Ebonyi,EB,GRID,Ngbala Transformer,7.88010500034557,6.04911333291403
173,e9588b43-96c2-4199-ae7e-bc206fccc27c,5424,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Amuzu,EBSBKL02,Izzi,11010,Ebonyi,EB,GRID,Uburu Amachi Transformer,8.19511000012648,6.28393500030006
174,b971a0ba-e82c-4db0-880c-ed2cf4065453,5422,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Okuzu-Ukawu / Ebirogu Okuzzu 2,EBSNCA20,Onicha,11013,Ebonyi,EB,GRID,Ezuku Acha Transformer,7.89204999990761,6.05828833333999
175,ee6339be-4fa5-40c7-b991-7b05a03f5a53,5421,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Okuzu-Ukawu / Ebirogu Okuzzu 2,EBSNCA20,Onicha,11013,Ebonyi,EB,GRID,Amaekpiri Transformer,7.88935333328976,6.03313833276792
176,e2a7cc24-2b12-41fe-83f1-62650f39abf7,5420,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Okuzu-Ukawu / Ebirogu Okuzzu 2,EBSNCA20,Onicha,11013,Ebonyi,EB,GRID,Onudum Transformer,7.88023833293278,6.04841000012146
177,931f72af-4de1-47a4-90f9-195264b8fa10,5419,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Amachi Ndiegu,EBSAKL05,Abakaliki,11001,Ebonyi,EB,GRID,Obegu Ibom Transfomer,8.4000433333332,6.2725683331621
178,80221c94-416b-4019-b137-127fc94e847d,5417,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Amachi Ndiegu,EBSAKL05,Abakaliki,11001,Ebonyi,EB,GRID,Akpe Amachi Transformer,8.34318500008771,6.28795833331048
179,6a15e315-3b5e-423b-8a4d-00e3cac59de9,5416,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Amachi Ndiegu,EBSAKL05,Abakaliki,11001,Ebonyi,EB,GRID,Okaria Amachi Transformer,8.35018833292526,6.26172999973977
180,68996e2e-4697-4514-85b1-886365aadbd8,5415,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Amachi Ndiegu,EBSAKL05,Abakaliki,11001,Ebonyi,EB,GRID,Ametta Transformer,8.32420833274841,6.29027000016043
181,37754c18-0c61-4db7-bddf-d0929e50a807,5414,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Amaezu / Amaelu,EBSZLL03,Ishielu,11008,Ebonyi,EB,GRID,Amaezu Transformer,7.75644500033656,6.55028166726515
182,640b87de-c383-40ab-978c-602f54263da0,5413,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Amaezu / Amaelu,EBSZLL03,Ishielu,11008,Ebonyi,EB,GRID,Nkporokpo Transformer,7.76043333263226,6.55826833321703
183,249d62ba-9961-45d8-8cb9-46f2bd96502f,5412,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Amaezu / Amaelu,EBSZLL03,Ishielu,11008,Ebonyi,EB,GRID,Onu Nkwo Transformer,7.75241666709553,6.56554666704511
184,48b09c7f-46c7-462f-9e53-d7f81ec801c9,5411,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Amaezu / Amaelu,EBSZLL03,Ishielu,11008,Ebonyi,EB,GRID,Oka Ofure Transformer,7.74512499991886,6.56370333294251
185,499a7eaf-18dd-4bb2-8d9e-a53a116d17bd,5410,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Amaezu / Amaelu,EBSZLL03,Ishielu,11008,Ebonyi,EB,GRID,Umulesha Transformer,7.75030666691919,6.55801999982316
186,d62c5a03-2c36-4e3d-a67e-3fa06913e092,5409,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Amachi Ndiegu,EBSAKL05,Abakaliki,11001,Ebonyi,EB,GRID,Azuegu Onyikwa Transformer,8.37906166706233,6.28290333312236
187,e1f22481-120d-4409-9d7d-7e4d760e669a,5408,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ihenta 1 / Ihenta 2 / Ihenta Ogidi,EBSSKA06,Ivo,11009,Ebonyi,EB,GRID,Amaja Transformer 1,7.7060683328873,5.91208166683549
188,2093415f-d651-4330-8cc8-62dad983cdd5,5407,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Abaomege / Okaria,EBSNCA01,Onicha,11013,Ebonyi,EB,GRID,Egu Akparata Transformer,8.00160166678353,6.0068983331916
189,b19834c1-fa96-4b80-afbe-7d77cc3d6c8a,5406,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Okoffia / Amudo,EBSNKE17,Ezza South,11006,Ebonyi,EB,GRID,Akahuhu Transformer,8.01070666667937,6.03931499978745
190,23d3ad11-f9d6-4302-82ef-e6d151183837,5405,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Abaomege / Okaria,EBSNCA01,Onicha,11013,Ebonyi,EB,GRID,Station Transformer,8.00474999991263,6.00425166708084
191,1dd6358a-7341-4b99-a960-d3387bc3b364,5403,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ihenta 1 / Ihenta 2 / Ihenta Ogidi,EBSSKA06,Ivo,11009,Ebonyi,EB,GRID,Ogidi Akaeze Transformer,7.67577166692894,5.9187166670406
192,33f82b67-5e63-489f-b6fc-e5e8379079d4,5402,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ezzamgbo / Ishiizhia Amao / Nsurakpa / Umuebe,EBSHKW10,Ohaukwu,11012,Ebonyi,EB,GRID,Oshiegbe Urban Junction Power Station,7.94641666699562,6.34814333344815
193,2aa42f7e-ad38-4a71-9c64-913a37e81fed,5401,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Iyioji 1 / Iyioji 2 / Iyioji Akaeze,EBSSKA09,Ivo,11009,Ebonyi,EB,GRID,Umulu Powerstation,7.68351170010493,5.90477669958506
194,08ef500d-67cb-4c62-a04f-4f1f66752f5f,5400,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Nkalaha,EBSZLL18,Ishielu,11008,Ebonyi,EB,GRID,Umungbudu Transformer,7.8096349998554,6.58104000019591
195,c272529a-1ee1-4439-b8be-aebe50f0c467,5399,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Nkalaha,EBSZLL18,Ishielu,11008,Ebonyi,EB,GRID,Amagu Transformer,7.81174333268871,6.59818333299449
196,b4fb326d-e05d-4064-8d72-04c4728ef275,5397,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Okoffia / Amudo,EBSNKE17,Ezza South,11006,Ebonyi,EB,GRID,Ndufu Amankpuma Transformer,7.99380999993161,6.05747833285881
197,b28f83e4-3934-4d8a-9de6-07c86166b166,5395,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ebia Oshiri,EBSNCA06,Onicha,11013,Ebonyi,EB,GRID,Imeoha Iyiazu Electric Substation,7.88034333327823,6.12903999969626
198,e15d620e-5de1-40bd-bd8b-6eaf4be786ee,5394,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Amawula / Amuda,EBSEBJ02,Ezza North,11005,Ebonyi,EB,GRID,Amuda Electricity Transformer,7.93091666717049,6.32566500013968
199,69dbd169-7c37-4d04-bb5a-4116d690a926,5393,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ngbo 1,EBSHKW15,Ohaukwu,11012,Ebonyi,EB,GRID,Onweruji Transformer,8.04345833343541,6.50870833292328
200,634492ff-593a-4d2f-9a5c-4cd14d4420ca,5392,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ijinike Amin,EBSHKW11,Ohaukwu,11012,Ebonyi,EB,GRID,Okwo Market Transformer,7.95541500010222,6.47240999992158
201,2bb11ada-8710-49d4-8abf-044de267cb43,5391,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Isinkwo-Ukawu / Anyagarigwe,EBSNCA13,Onicha,11013,Ebonyi,EB,GRID,Ugboh Transformer,7.98142666720696,6.02000333318733
202,f0a02e0c-1fb0-4f36-9355-0e039a53ccd6,5390,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Nkalagu / Nkalagu 2,EBSZLL16,Ishielu,11008,Ebonyi,EB,GRID,Uwuele Village Nkalagu Substation,7.78825999979921,6.48592333259575
203,c8376169-2ebe-4e1e-8b1b-00130bb7e940,5389,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Okposhi 2,EBSHKW22,Ohaukwu,11012,Ebonyi,EB,GRID,Abegbu Okposhi Eshi Electric Poles,7.95850333316235,6.460291666827
204,42dc0b3e-c51e-4b4e-a8a6-2a3d33ca471f,5387,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Amachi Ndiegu,EBSAKL05,Abakaliki,11001,Ebonyi,EB,GRID,Onyikwa Transformer,8.37916833295225,6.2829783329837
205,7089819c-ffb5-4627-ab96-440ee80d04f3,5386,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Nkalagu / Nkalagu 2,EBSZLL16,Ishielu,11008,Ebonyi,EB,GRID,Amanvu Village Nkalagu,7.76424166741907,6.4620066667743
206,f80ea29a-679c-4d29-bf1b-b64037c13b1e,5385,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Nkalagu / Nkalagu 2,EBSZLL16,Ishielu,11008,Ebonyi,EB,GRID,Akiyi Nkwo Nkalagu Village Transformer,7.77464000033581,6.47972166712128
207,a8069291-7971-4aab-9786-bfff6e590488,5384,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Okoffia / Amudo,EBSNKE17,Ezza South,11006,Ebonyi,EB,GRID,Egwudulegu Transformer,8.02709833262202,6.05234833280934
208,f888b4cb-a0c2-4311-975d-fbcda614fc12,5383,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Okuzu-Ukawu / Ebirogu Okuzzu 2,EBSNCA20,Onicha,11013,Ebonyi,EB,GRID,Ndieguchi Transfomer,7.90581166687497,6.02060166743303
209,db02a437-d625-42b8-aa13-34d702157c28,5382,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndioke,EBSEDA07,Afikpo South,11003,Ebonyi,EB,GRID,Power Transformer 1,7.83559333266624,5.76851333332371
